6251.585,53,(0.53, 0.00, -1.22),Yaw: 0.3243056,0,0,0,1
6252.098,53,(0.54, 0.00, -0.76),Yaw: 1.979416,1,0,1,1
6252.599,53,(0.54, 0.00, -0.33),Yaw: 1.869257,0,0,1,1
6253.111,53,(0.54, 0.00, 0.15),Yaw: 2.345857,0,0,1,0
6253.611,53,(0.59, 0.00, 0.56),Yaw: 2.070224,0,0,1,0
6254.111,53,(0.75, 0.00, 0.87),Yaw: 2.432222,0,0,1,0
6254.611,53,(0.95, 0.03, 1.63),Yaw: 2.969147,0,0,0,0
6255.125,53,(2.20, 0.00, -9.75),Yaw: 3.758196,0,0,0,1
6255.636,53,(2.18, 0.00, -9.63),Yaw: 2.573804,0,0,0,0
6256.148,53,(2.30, 0.00, -9.41),Yaw: 354.8732,0,0,0,0
6256.649,53,(2.34, 0.00, -9.15),Yaw: 350.8274,0,0,0,0
6257.15,53,(2.35, 0.00, -9.21),Yaw: 347.834,0,0,0,0
6257.662,53,(2.06, 0.00, -8.55),Yaw: 346.7614,0,0,0,0
6258.174,53,(2.01, 0.00, -7.62),Yaw: 350.3333,0,0,0,0
6258.687,53,(2.24, 0.00, -7.77),Yaw: 346.2674,0,0,0,0
6259.199,53,(2.22, 0.00, -6.86),Yaw: 331.951,0,0,0,0
6259.711,53,(2.03, 0.00, -6.40),Yaw: 339.9087,0,0,0,0
6260.211,53,(1.90, 0.00, -5.90),Yaw: 340.0285,0,0,0,0
6260.724,53,(1.82, 0.00, -5.40),Yaw: 341.9701,0,0,0,0
6261.224,53,(1.63, 0.00, -4.52),Yaw: 341.3786,0,0,0,0
6261.724,53,(1.43, 0.00, -3.93),Yaw: 341.1536,0,0,0,0
6262.237,53,(1.42, 0.00, -3.68),Yaw: 339.6873,0,0,0,0
6262.737,53,(1.20, 0.00, -2.83),Yaw: 341.2881,0,0,0,0
6263.249,53,(1.27, 0.00, -2.28),Yaw: 328.8997,0,0,0,0
6263.762,53,(1.07, 0.00, -1.91),Yaw: 331.8001,0,0,0,0
6264.273,53,(0.96, 0.00, -1.59),Yaw: 334.1607,0,0,0,1
6264.773,53,(0.69, 0.00, -0.96),Yaw: 335.1456,1,0,0,1
6265.286,53,(0.52, 0.00, -0.46),Yaw: 338.1927,0,0,0,1
6265.786,53,(0.56, 0.00, -0.49),Yaw: 338.7712,0,0,0,1
6266.286,53,(0.47, 0.00, -0.10),Yaw: 338.416,0,0,0,1
6266.787,53,(0.46, 0.00, 0.45),Yaw: 339.3527,0,0,0,0
6267.299,53,(0.34, 0.00, 0.88),Yaw: 339.4282,0,0,0,0
6267.799,53,(0.33, 0.00, 1.06),Yaw: 337.8488,0,0,0,0
6268.3,53,(-0.93, 0.00, -9.96),Yaw: 336.3651,0,0,0,0
6268.812,53,(-1.04, 0.00, -9.52),Yaw: 341.3476,0,0,0,0
6269.325,53,(-0.97, 0.00, -9.60),Yaw: 18.31129,0,0,0,0
6269.837,53,(-0.97, 0.00, -9.39),Yaw: 12.36667,0,0,0,0
6270.35,53,(-0.89, 0.00, -9.14),Yaw: 12.63664,0,0,0,0
6270.862,53,(-1.09, 0.00, -9.17),Yaw: 25.28082,0,0,0,0
6271.374,53,(-1.01, 0.00, -9.09),Yaw: 19.20967,0,1,0,0
6271.887,53,(-0.92, 0.00, -8.63),Yaw: 10.89244,0,1,0,0
6272.399,53,(-0.63, 0.00, -7.78),Yaw: 9.496438,0,0,0,0
6272.899,53,(-0.53, 0.00, -7.67),Yaw: 7.083797,0,0,0,0
6273.412,53,(-0.07, 0.00, -6.77),Yaw: 7.806452,0,0,0,0
6273.924,53,(-0.07, 0.00, -6.77),Yaw: 3.922452,0,1,0,0
6274.424,53,(0.30, 0.00, -5.55),Yaw: 5.08925,0,0,0,0
6274.925,53,(0.29, 0.00, -5.43),Yaw: 350.2877,0,0,1,0
6275.432,53,(0.43, 0.00, -4.43),Yaw: 356.8789,0,0,0,0
6275.935,53,(0.45, 0.00, -4.48),Yaw: 354.6,0,0,0,0
6276.436,53,(0.56, 0.00, -3.43),Yaw: 355.7238,0,0,0,0
6276.936,53,(0.53, 0.00, -3.36),Yaw: 354.8767,0,0,0,0
6277.447,53,(0.59, 0.00, -2.35),Yaw: 355.137,1,0,0,0
6277.949,53,(0.58, 0.00, -1.96),Yaw: 354.5576,1,0,0,0
6278.449,53,(0.73, 0.00, -1.48),Yaw: 353.8232,0,0,1,1
6278.96,53,(0.75, 0.00, -0.78),Yaw: 352.3879,0,0,0,1
6279.461,53,(0.69, 0.00, -0.67),Yaw: 338.0103,0,0,0,1
6279.961,53,(0.65, 0.00, -0.13),Yaw: 339.7561,0,0,0,0
6280.461,53,(0.62, 0.00, 0.30),Yaw: 341.3674,0,0,0,0
6280.974,53,(0.65, 0.00, 0.63),Yaw: 340.7404,0,0,0,0
6281.486,53,(0.60, 0.00, 1.55),Yaw: 341.9142,0,0,0,0
6281.987,53,(0.57, 0.02, 1.64),Yaw: 340.6539,0,0,0,0
6282.499,53,(2.29, 0.00, -9.13),Yaw: 341.1417,0,0,0,0
6282.999,53,(2.22, 0.00, -8.58),Yaw: 341.7563,0,0,0,0
6283.499,53,(2.22, 0.00, -8.55),Yaw: 338.2207,0,0,0,0
6284.012,53,(2.16, 0.00, -7.36),Yaw: 344.9709,0,0,0,0
6284.525,53,(2.16, 0.00, -7.36),Yaw: 337.714,0,0,0,0
6285.037,53,(2.10, 0.00, -6.23),Yaw: 345.1397,0,0,0,0
6285.537,53,(2.01, 0.00, -6.14),Yaw: 324.5732,0,0,0,0
6286.049,53,(1.92, 0.00, -5.52),Yaw: 335.1074,0,0,0,0
6286.549,53,(1.93, 0.00, -5.52),Yaw: 335.3809,0,0,0,0
6287.062,53,(1.75, 0.00, -4.47),Yaw: 340.1681,0,0,0,0
6287.562,53,(1.65, 0.00, -4.36),Yaw: 333.1104,0,0,0,0
6288.074,53,(1.52, 0.00, -3.37),Yaw: 337.8329,0,0,0,0
6288.575,53,(1.33, 0.00, -2.88),Yaw: 333.9707,0,0,0,0
6289.087,53,(1.28, 0.00, -2.36),Yaw: 332.857,0,0,0,0
6289.599,53,(0.98, 0.00, -1.65),Yaw: 330.1226,1,0,0,0
6290.099,53,(0.88, 0.00, -1.58),Yaw: 316.2561,1,0,0,0
6290.611,53,(0.60, 0.00, -1.20),Yaw: 322.5758,1,0,1,1
6291.124,53,(0.57, 0.00, -1.12),Yaw: 329.1151,1,1,0,1
6291.624,53,(0.50, 0.00, -0.56),Yaw: 333.1679,0,0,1,1
6292.124,53,(0.27, 0.00, -0.12),Yaw: 331.6729,0,0,1,0
6292.636,53,(0.24, 0.00, -0.01),Yaw: 331.7335,0,0,0,0
6293.137,53,(0.10, 0.00, 0.67),Yaw: 328.6118,0,0,0,0
6293.649,53,(-0.17, 0.00, 1.29),Yaw: 326.3724,0,0,0,0
6294.162,53,(-0.38, 0.00, 1.58),Yaw: 325.0721,0,0,0,0
6294.674,53,(-3.32, 0.00, -9.44),Yaw: 323.0946,0,0,0,0
6295.175,53,(-3.59, 0.00, -9.07),Yaw: 317.3821,0,0,0,0
6295.687,53,(-3.59, 0.00, -9.07),Yaw: 14.49005,0,0,0,0
6296.188,53,(-3.61, 0.00, -9.07),Yaw: 28.53031,0,0,0,0
6296.7,53,(-3.62, 0.00, -9.10),Yaw: 25.46661,0,0,0,0
6297.212,53,(-3.42, 0.00, -9.19),Yaw: 46.29772,0,0,0,0
6297.725,53,(-3.30, 0.00, -9.37),Yaw: 28.38129,0,0,0,0
6298.237,53,(-3.30, 0.00, -9.38),Yaw: 16.59435,0,0,0,1
6298.75,53,(-3.16, 0.00, -9.03),Yaw: 16.52481,0,0,0,1
6299.262,53,(-2.69, 0.00, -8.20),Yaw: 18.22306,0,0,0,0
6299.774,53,(-2.49, 0.00, -7.74),Yaw: 18.21112,0,0,0,0
6300.287,53,(-2.23, 0.00, -7.32),Yaw: 18.17397,0,0,0,0
6300.799,53,(-1.76, 0.00, -6.43),Yaw: 17.53059,0,0,0,0
6301.299,53,(-1.44, 0.00, -5.56),Yaw: 17.46667,0,0,0,0
6301.812,53,(-1.41, 0.00, -5.51),Yaw: 16.6006,0,0,0,0
6302.312,53,(-1.02, 0.00, -4.89),Yaw: 16.13853,0,0,0,0
6302.812,53,(-0.63, 0.00, -4.05),Yaw: 15.54901,1,0,0,0
6303.312,53,(-0.62, 0.00, -3.79),Yaw: 13.83592,1,0,1,0
6303.824,53,(-0.33, 0.00, -3.22),Yaw: 14.33011,1,0,0,0
6304.325,53,(0.04, 0.00, -2.67),Yaw: 15.50032,1,0,0,1
6304.836,53,(0.35, 0.00, -2.09),Yaw: 14.67717,0,0,1,0
6305.337,53,(0.36, 0.00, -1.91),Yaw: 358.5741,1,0,1,0
6305.849,53,(0.47, 0.00, -1.51),Yaw: 358.9637,0,1,0,0
6306.349,53,(0.48, 0.00, -1.47),Yaw: 0.3063864,1,0,1,0
6306.862,53,(0.75, 0.00, -0.93),Yaw: 359.3814,1,0,0,0
6307.374,53,(0.72, 0.00, -0.69),Yaw: 345.6342,1,0,0,0
6307.887,53,(0.72, 0.00, -0.60),Yaw: 344.8445,0,1,1,1
6308.387,53,(0.69, 0.00, -0.19),Yaw: 345.6333,0,0,1,1
6308.899,53,(0.78, 0.00, 0.42),Yaw: 348.5388,0,0,0,0
6309.412,53,(0.82, 0.00, 0.85),Yaw: 347.8194,0,0,0,0
6309.912,53,(0.87, 0.00, 1.03),Yaw: 347.6283,0,0,0,0
6310.413,53,(2.78, 0.00, -9.61),Yaw: 348.2112,0,0,0,0
6310.925,53,(2.78, 0.00, -9.61),Yaw: 345.3544,0,0,0,0
6311.438,53,(2.69, 0.00, -9.52),Yaw: 326.5496,0,0,0,0
6311.95,53,(2.68, 0.00, -9.44),Yaw: 335.7821,0,0,0,0
6312.462,53,(2.51, 0.00, -8.57),Yaw: 338.6463,0,0,0,0
6312.975,53,(2.36, 0.00, -7.68),Yaw: 338.7015,1,0,0,0
6313.487,53,(2.21, 0.00, -7.25),Yaw: 337.4218,0,1,0,0
6313.987,53,(2.19, 0.00, -6.69),Yaw: 337.8127,0,0,1,0
6314.499,53,(2.11, 0.00, -5.89),Yaw: 339.0481,0,0,1,0
6315,53,(1.98, 0.00, -5.46),Yaw: 337.5796,0,0,0,0
6315.512,53,(2.02, 0.00, -4.92),Yaw: 337.2863,0,0,0,0
6316.012,53,(1.77, 0.00, -3.99),Yaw: 337.0482,0,0,0,0
6316.525,53,(1.66, 0.00, -3.93),Yaw: 323.1085,0,0,0,0
6317.038,53,(1.34, 0.00, -3.43),Yaw: 328.2285,0,0,0,0
6317.55,53,(1.23, 0.00, -3.07),Yaw: 332.5826,0,0,0,0
6318.062,53,(1.16, 0.00, -2.60),Yaw: 332.9952,1,1,0,0
6318.575,53,(0.95, 0.00, -1.85),Yaw: 332.0417,0,0,0,1
6319.087,53,(0.75, 0.00, -1.56),Yaw: 329.6774,0,0,1,0
6319.599,53,(0.70, 0.00, -1.25),Yaw: 329.9535,0,0,1,1
6320.112,53,(0.40, 0.00, -0.58),Yaw: 329.015,0,1,0,1
6320.624,53,(0.31, 0.00, -0.10),Yaw: 330.0794,0,0,0,1
6321.125,53,(0.19, 0.00, 0.13),Yaw: 328.3664,0,0,0,1
6321.625,53,(0.19, 0.00, 0.55),Yaw: 328.176,0,0,0,0
6322.125,53,(0.00, 0.00, 1.31),Yaw: 325.7937,0,0,0,0
6322.638,53,(-0.20, 0.00, 1.58),Yaw: 326.0853,0,0,0,0
6323.15,53,(-1.74, 0.00, -9.85),Yaw: 325.441,0,1,0,0
6323.662,53,(-1.74, 0.00, -9.85),Yaw: 313.2711,0,0,1,0
6324.176,53,(-1.74, 0.00, -9.85),Yaw: 306.8774,0,0,0,0
6324.688,53,(-1.74, 0.00, -9.85),Yaw: 302.9265,0,0,0,0
6325.2,53,(-1.74, 0.00, -9.85),Yaw: 303.4915,0,0,0,0
6325.7,53,(-1.74, 0.00, -9.85),Yaw: 306.8284,0,0,0,0
6326.212,53,(-1.74, 0.00, -9.85),Yaw: 345.3996,0,0,0,0
6326.712,53,(-1.75, 0.00, -9.84),Yaw: 19.01253,0,0,0,0
6327.213,53,(-1.91, 0.00, -9.40),Yaw: 15.56856,0,0,0,0
6327.726,53,(-1.81, 0.00, -9.43),Yaw: 20.76397,0,0,0,0
6328.238,53,(-1.71, 0.00, -9.45),Yaw: 15.82337,0,0,0,0
6328.75,53,(-1.73, 0.00, -9.24),Yaw: 6.099049,0,0,0,0
6329.263,53,(-1.35, 0.00, -8.25),Yaw: 8.939074,0,0,0,0
6329.775,53,(-1.28, 0.00, -7.61),Yaw: 8.343525,0,0,0,0
6330.288,53,(-1.04, 0.00, -7.13),Yaw: 6.974642,0,0,0,0
6330.8,53,(-0.87, 0.00, -6.06),Yaw: 6.737104,0,0,0,0
6331.3,53,(-0.88, 0.00, -5.97),Yaw: 8.090808,0,0,0,0
6331.813,53,(-0.54, 0.00, -5.17),Yaw: 9.44909,0,0,0,0
6332.325,53,(-0.26, 0.00, -4.35),Yaw: 9.432975,0,0,0,0
6332.825,53,(-0.16, 0.00, -4.23),Yaw: 8.632997,0,0,0,0
6333.337,53,(0.09, 0.00, -3.27),Yaw: 5.827218,1,0,0,0
6333.837,53,(0.20, 0.00, -2.72),Yaw: 5.007326,1,0,0,0
6334.35,53,(0.35, 0.00, -2.32),Yaw: 2.559939,1,1,0,0
6334.862,53,(0.43, 0.00, -1.54),Yaw: 359.6208,0,0,1,0
6335.375,53,(0.42, 0.00, -0.94),Yaw: 359.3073,1,1,1,1
6335.888,53,(0.64, 0.00, -0.82),Yaw: 358.3658,1,0,1,0
6336.399,53,(0.74, 0.00, -0.64),Yaw: 354.4659,0,0,1,1
6336.899,53,(0.69, 0.00, -0.08),Yaw: 355.5942,0,0,0,0
6337.4,53,(0.74, 0.00, -0.02),Yaw: 355.7213,0,0,0,0
6337.9,53,(0.89, 0.00, 0.55),Yaw: 355.2747,0,0,0,0
6338.413,53,(1.11, 0.00, 1.29),Yaw: 355.7617,0,0,0,0
6338.926,53,(9.70, 0.00, 23.18),Yaw: 352.8123,0,0,0,0
6339.438,53,(-0.88, 0.00, -9.53),Yaw: 356.5702,0,0,0,1
6339.95,53,(-0.78, 0.00, -8.81),Yaw: 359.3754,0,0,0,1
6340.462,53,(-0.76, 0.00, -8.77),Yaw: 358.2307,0,0,0,1
6340.975,53,(-0.41, 0.00, -7.67),Yaw: 357.3871,0,0,0,0
6341.476,53,(-0.29, 0.00, -7.08),Yaw: 358.5412,0,0,0,0
6341.987,53,(0.44, 0.00, -0.15),Yaw: 358.091,0,0,1,0
6342.488,53,(0.69, 0.00, 0.81),Yaw: 356.8406,0,0,0,0
6342.995,53,(0.66, 0.00, 1.00),Yaw: 356.1374,0,0,0,0
6343.5,53,(0.85, 0.00, 1.56),Yaw: 355.6977,0,0,0,0
6344.014,53,(0.95, 0.00, 1.88),Yaw: 353.684,0,0,0,0
6344.526,53,(0.95, 0.00, 1.88),Yaw: 323.0312,0,0,0,0
6345.038,53,(-3.05, 0.00, -9.52),Yaw: 322.7641,0,0,0,0
6345.55,53,(-3.05, 0.00, -9.52),Yaw: 22.22873,0,0,0,0
6346.063,53,(-3.05, 0.00, -9.11),Yaw: 27.23313,0,0,0,0
6346.575,53,(-3.02, 0.00, -9.27),Yaw: 35.12731,0,0,1,0
6347.088,53,(-2.74, 0.00, -8.79),Yaw: 26.94464,0,0,0,0
6347.6,53,(-2.71, 0.00, -8.61),Yaw: 21.19847,0,0,0,1
6348.1,53,(-2.27, 0.00, -8.05),Yaw: 19.37202,0,0,1,0
6348.6,53,(-1.82, 0.00, -7.21),Yaw: 18.45244,0,0,0,1
6349.101,53,(-1.79, 0.00, -7.11),Yaw: 16.05485,1,0,0,0
6349.613,53,(-1.39, 0.00, -6.51),Yaw: 16.24771,0,1,0,1
6350.125,53,(-1.14, 0.00, -5.68),Yaw: 14.98322,0,1,0,0
6350.638,53,(-1.07, 0.00, -5.54),Yaw: 14.29813,0,1,0,0
6351.151,53,(-0.72, 0.00, -5.11),Yaw: 11.2943,0,0,1,0
6351.663,53,(-0.43, 0.00, -4.38),Yaw: 11.12863,0,0,0,0
6352.175,53,(-0.45, 0.00, -4.19),Yaw: 6.063657,0,0,0,0
6352.688,53,(-0.13, 0.00, -3.64),Yaw: 7.298798,0,0,0,0
6353.201,53,(0.21, 0.00, -2.85),Yaw: 7.421678,1,0,0,0
6353.712,53,(0.20, 0.00, -2.76),Yaw: 351.5015,1,0,0,0
6354.212,53,(0.24, 0.00, -2.34),Yaw: 357.0813,1,0,0,1
6354.725,53,(0.22, 0.00, -2.19),Yaw: 358.7437,0,1,0,1
6355.225,53,(0.38, 0.00, -1.60),Yaw: 358.6475,0,1,1,1
6355.725,53,(0.48, 0.00, -0.90),Yaw: 358.1785,0,0,0,1
6356.238,53,(0.43, 0.00, -0.80),Yaw: 355.1142,0,0,0,1
6356.75,53,(0.51, 0.00, -0.27),Yaw: 354.2433,0,0,1,1
6357.25,53,(0.68, 0.00, 0.49),Yaw: 357.1716,0,0,1,0
6357.762,53,(0.64, 0.00, 0.64),Yaw: 354.7872,0,0,1,0
6358.263,53,(0.78, 0.00, 1.09),Yaw: 353.3583,0,0,0,0
6358.775,53,(0.96, 0.00, 1.81),Yaw: 355.9658,0,0,0,0
6359.288,53,(0.95, 0.00, 1.86),Yaw: 354.154,0,0,0,0
6359.789,53,(2.05, 0.00, -9.19),Yaw: 353.2614,0,0,0,0
6360.3,53,(2.23, 0.00, -8.68),Yaw: 337.4167,0,0,0,0
6360.813,53,(2.19, 0.00, -8.61),Yaw: 335.77,0,0,0,0
6361.326,53,(2.38, 0.00, -8.18),Yaw: 336.8626,0,0,0,0
6361.838,53,(2.25, 0.00, -7.40),Yaw: 336.6763,0,0,0,0
6362.338,53,(2.18, 0.00, -7.21),Yaw: 319.5509,0,0,0,0
6362.85,53,(2.11, 0.00, -6.99),Yaw: 328.8325,0,0,0,0
6363.363,53,(2.02, 0.00, -6.96),Yaw: 328.4165,0,0,0,0
6363.876,53,(2.06, 0.00, -6.23),Yaw: 332.5202,0,0,0,0
6364.387,53,(1.95, 0.00, -5.70),Yaw: 333.8473,0,0,0,0
6364.888,53,(1.97, 0.00, -5.46),Yaw: 331.5097,0,0,0,0
6365.388,53,(1.71, 0.00, -4.86),Yaw: 332.5303,0,0,0,0
6365.888,53,(1.61, 0.00, -4.70),Yaw: 335.306,0,0,0,0
6366.4,53,(1.69, 0.00, -4.23),Yaw: 334.2525,0,0,0,0
6366.9,53,(1.57, 0.00, -4.19),Yaw: 321.3234,0,0,0,0
6367.413,53,(1.45, 0.00, -3.78),Yaw: 322.9827,0,0,0,1
6367.925,53,(1.15, 0.00, -3.34),Yaw: 324.065,0,0,0,0
6368.426,53,(1.08, 0.00, -3.16),Yaw: 325.3942,0,0,0,0
6368.926,53,(0.90, 0.00, -2.55),Yaw: 327.595,1,0,0,0
6369.438,53,(1.01, 0.00, -2.58),Yaw: 339.0435,0,0,1,0
6369.938,53,(0.95, 0.00, -2.26),Yaw: 334.7221,0,0,1,1
6370.45,53,(0.70, 0.00, -1.83),Yaw: 329.1659,0,0,0,1
6370.962,53,(0.65, 0.00, -1.53),Yaw: 330.2438,1,0,0,1
6371.463,53,(0.55, 0.00, -0.85),Yaw: 331.6508,1,0,0,1
6371.975,53,(0.39, 0.00, -0.56),Yaw: 330.0027,0,0,0,1
6372.475,53,(0.34, 0.00, -0.19),Yaw: 331.1966,0,0,0,1
6372.976,53,(0.15, 0.00, 0.51),Yaw: 332.6146,0,0,0,0
6373.476,53,(0.18, 0.00, 0.48),Yaw: 332.1618,0,0,0,0
6373.976,53,(0.15, 0.00, 1.09),Yaw: 332.5226,0,0,0,0
6374.476,53,(-0.09, 0.02, 1.76),Yaw: 334.1089,0,0,0,0
6374.989,53,(-3.70, 0.00, -9.31),Yaw: 330.3927,0,0,0,0
6375.501,53,(-3.87, 0.00, -8.85),Yaw: 330.5798,1,0,0,0
6376.001,53,(-3.64, 0.00, -8.98),Yaw: 11.29473,0,0,0,0
6376.513,53,(-3.56, 0.00, -9.06),Yaw: 32.00098,0,0,0,0
6377.025,53,(-3.65, 0.00, -8.82),Yaw: 41.36227,0,0,0,0
6377.526,53,(-3.45, 0.00, -8.56),Yaw: 34.88304,0,0,0,0
6378.026,53,(-2.96, 0.00, -7.85),Yaw: 31.40014,0,0,0,0
6378.526,53,(-2.65, 0.00, -7.35),Yaw: 31.32575,0,0,0,1
6379.038,53,(-2.68, 0.00, -7.39),Yaw: 29.31944,0,0,0,0
6379.539,53,(-2.29, 0.00, -6.76),Yaw: 28.68583,0,0,0,1
6380.051,53,(-1.90, 0.00, -6.01),Yaw: 28.73436,0,0,0,1
6380.551,53,(-1.86, 0.00, -5.94),Yaw: 26.24572,0,0,0,0
6381.063,53,(-1.57, 0.00, -5.27),Yaw: 25.13298,0,0,0,1
6381.575,53,(-1.18, 0.00, -4.70),Yaw: 24.89821,0,0,0,0
6382.076,53,(-1.01, 0.00, -4.37),Yaw: 23.33486,0,0,0,0
6382.588,53,(-0.66, 0.00, -3.86),Yaw: 23.55731,0,0,0,0
6383.101,53,(-0.22, 0.00, -3.23),Yaw: 20.62622,0,0,0,1
6383.614,53,(-0.28, 0.00, -3.12),Yaw: 6.433145,1,0,0,0
6384.126,53,(-0.07, 0.00, -2.75),Yaw: 9.152081,1,0,0,0
6384.638,53,(0.21, 0.00, -2.05),Yaw: 9.241818,1,0,1,0
6385.138,53,(0.19, 0.00, -1.99),Yaw: 8.786339,1,0,1,0
6385.65,53,(0.29, 0.00, -1.62),Yaw: 8.307096,0,1,0,0
6386.163,53,(0.33, 0.00, -0.96),Yaw: 8.370349,1,0,1,0
6386.663,53,(0.35, 0.00, -0.65),Yaw: 8.97055,1,0,1,0
6387.175,53,(0.49, 0.00, -0.31),Yaw: 9.766907,0,0,0,1
6387.675,53,(0.53, 0.00, -0.25),Yaw: 9.196803,0,0,0,1
6388.176,53,(0.55, 0.00, -0.29),Yaw: 8.472403,0,0,0,1
6388.688,53,(0.63, 0.00, -0.27),Yaw: 6.516708,0,0,1,0
6389.188,53,(0.77, 0.00, -0.16),Yaw: 4.895312,0,0,0,0
6389.689,53,(2.19, 0.00, -9.75),Yaw: 7.645513,0,1,0,0
6390.2,53,(2.22, 0.00, -9.71),Yaw: 4.99936,0,1,0,0
6390.709,53,(2.24, 0.00, -9.34),Yaw: 340.0147,0,0,0,1
6391.213,53,(2.24, 0.00, -9.33),Yaw: 341.4566,0,0,0,1
6391.726,53,(2.19, 0.00, -9.17),Yaw: 341.2591,0,0,0,1
6392.238,53,(2.18, 0.00, -8.71),Yaw: 344.0812,0,0,1,0
6392.738,53,(2.13, 0.00, -7.88),Yaw: 347.4298,0,0,0,0
6393.239,53,(2.09, 0.00, -7.62),Yaw: 346.363,0,0,0,0
6393.751,53,(2.01, 0.00, -7.06),Yaw: 348.4904,0,0,0,0
6394.264,53,(1.98, 0.00, -6.31),Yaw: 348.28,0,0,0,0
6394.764,53,(2.00, 0.00, -6.25),Yaw: 342.321,0,0,0,0
6395.267,53,(1.94, 0.00, -5.31),Yaw: 343.8825,0,0,0,0
6395.776,53,(1.90, 0.00, -5.26),Yaw: 343.9703,0,0,0,0
6396.276,53,(1.97, 0.00, -4.56),Yaw: 344.5854,0,0,0,0
6396.776,53,(1.95, 0.00, -4.23),Yaw: 343.3378,0,0,0,0
6397.276,53,(2.02, 0.00, -3.21),Yaw: 344.4445,0,0,0,0
6397.789,53,(2.02, 0.00, -3.21),Yaw: 341.6528,0,0,0,0
6398.301,53,(2.20, 0.00, -2.85),Yaw: 321.3585,0,0,0,0
6398.815,53,(2.24, 0.00, -2.38),Yaw: 323.2109,0,0,0,0
6399.327,53,(2.17, 0.00, -2.31),Yaw: 305.3365,0,0,0,0
6399.838,53,(2.10, 0.00, -2.22),Yaw: 306.3571,0,0,0,0
6400.339,53,(1.90, 0.00, -1.77),Yaw: 305.9737,0,0,0,0
6400.851,53,(1.74, 0.00, -1.73),Yaw: 294.0052,1,0,0,0
6401.363,53,(1.40, 0.00, -1.36),Yaw: 297.949,1,0,0,0
6401.863,53,(0.88, 0.00, -1.07),Yaw: 303.5702,0,0,1,0
6402.363,53,(0.51, 0.00, -0.77),Yaw: 310.7831,1,0,0,0
6402.876,53,(0.26, 0.00, -0.55),Yaw: 315.4066,0,0,0,1
6403.389,53,(0.37, 0.00, -0.56),Yaw: 333.4149,0,0,0,1
6403.901,53,(0.15, 0.00, -0.14),Yaw: 333.2029,0,0,0,1
6404.414,53,(0.24, 0.00, -0.03),Yaw: 347.3542,0,0,0,0
6404.926,53,(0.26, 0.00, 0.31),Yaw: 345.8549,0,0,0,0
6405.426,53,(-2.19, 0.00, -9.65),Yaw: 347.1557,0,0,0,0
6405.938,53,(-3.16, 0.00, -9.49),Yaw: 347.5119,0,1,0,0
6406.451,53,(-3.07, 0.00, -9.56),Yaw: 11.49108,1,0,0,0
